"Year","Month","Day","Hour","Minute","Depth.m","Dissolved.Oxygen.mg.L","People","Instrument","Notes.Dissolved.Oxygen"
2008,7,16,12,55,"18",NA,"Miller",NA,NA
2008,7,16,12,55,"19",NA,"Miller",NA,NA
2008,7,16,12,55,"20",NA,"Miller",NA,NA
2008,7,18,19,0,"0",18.3,"Miller",NA,NA
2008,7,18,19,0,"0.5",NA,"Miller",NA,NA
2008,7,18,19,0,"1",18.2,"Miller",NA,NA
2008,7,18,19,0,"1.5",NA,"Miller",NA,NA
2008,7,18,19,0,"2",16.2,"Miller",NA,NA
2008,7,18,19,0,"3",11.6,"Miller",NA,NA
2008,7,18,19,0,"4",10.8,"Miller",NA,NA
2008,7,18,19,0,"5",10.3,"Miller",NA,NA
2008,7,18,19,0,"6",9.8,"Miller",NA,NA
2008,7,18,19,0,"7",7.8,"Miller",NA,NA
2008,7,18,19,0,"8",7.4,"Miller",NA,NA
2008,7,18,19,0,"9",7.1,"Miller",NA,NA
2008,7,18,19,0,"10",5.6,"Miller",NA,NA
2008,7,18,19,0,"11",NA,"Miller",NA,NA
2008,7,18,19,0,"12",NA,"Miller",NA,NA
2008,7,18,19,0,"13",NA,"Miller",NA,NA
2008,7,18,19,0,"14",NA,"Miller",NA,NA
2008,7,18,19,0,"15",NA,"Miller",NA,NA
2008,7,18,19,0,"16",NA,"Miller",NA,NA
2008,7,18,19,0,"17",NA,"Miller",NA,NA
2008,7,18,19,0,"18",NA,"Miller",NA,NA
2008,7,18,19,0,"19",NA,"Miller",NA,NA
2008,7,18,19,0,"20",NA,"Miller",NA,NA
2008,7,19,20,0,"0",15.78,"Miller",NA,NA
2008,7,19,20,0,"0.5",16.02,"Miller",NA,NA
2008,7,19,20,0,"1",16.14,"Miller",NA,NA
2008,7,19,20,0,"1.5",16.741,"Miller",NA,NA
2008,7,19,20,0,"2",9.89,"Miller",NA,NA
2008,7,19,20,0,"3",8.5,"Miller",NA,NA
2008,7,19,20,0,"4",8.3,"Miller",NA,NA
2008,7,19,20,0,"5",7.5,"Miller",NA,NA
2008,7,19,20,0,"6",7.52,"Miller",NA,NA
2008,7,19,20,0,"7",6.21,"Miller",NA,NA
2008,7,19,20,0,"8",NA,"Miller",NA,NA
2008,7,19,20,0,"9",NA,"Miller",NA,NA
2008,7,19,20,0,"10",NA,"Miller",NA,NA
2008,7,19,20,0,"11",NA,"Miller",NA,NA
2008,7,19,20,0,"12",NA,"Miller",NA,NA
2008,7,19,20,0,"13",NA,"Miller",NA,NA
2008,7,19,20,0,"14",NA,"Miller",NA,NA
2008,7,19,20,0,"15",NA,"Miller",NA,NA
2008,7,19,20,0,"16",NA,"Miller",NA,NA
2008,7,19,20,0,"17",NA,"Miller",NA,NA
2008,7,19,20,0,"18",NA,"Miller",NA,NA
2008,7,19,20,0,"19",NA,"Miller",NA,NA
2008,7,19,20,0,"20",NA,"Miller",NA,NA
2008,7,21,12,40,"0",13.21,"Miller",NA,NA
2008,7,21,12,40,"0.5",13.13,"Miller",NA,NA
2008,7,21,12,40,"1",13.01,"Miller",NA,NA
2008,7,21,12,40,"1.5",12.59,"Miller",NA,NA
2008,7,21,12,40,"2",12.62,"Miller",NA,NA
2008,7,21,12,40,"3",12.36,"Miller",NA,NA
2008,7,21,12,40,"4",12.01,"Miller",NA,NA
2008,7,21,12,40,"5",11.1,"Miller",NA,NA
2008,7,21,12,40,"6",10.74,"Miller",NA,NA
2008,7,21,12,40,"7",10.25,"Miller",NA,NA
2008,7,21,12,40,"8",NA,"Miller",NA,NA
2008,7,21,12,40,"9",NA,"Miller",NA,NA
2008,7,21,12,40,"10",NA,"Miller",NA,NA
2008,7,21,12,40,"11",NA,"Miller",NA,NA
2008,7,21,12,40,"12",NA,"Miller",NA,NA
2008,7,21,12,40,"13",NA,"Miller",NA,NA
2008,7,21,12,40,"14",NA,"Miller",NA,NA
2008,7,21,12,40,"15",NA,"Miller",NA,NA
2008,7,21,12,40,"16",NA,"Miller",NA,NA
2008,7,21,12,40,"17",NA,"Miller",NA,NA
2008,7,21,12,40,"18",NA,"Miller",NA,NA
2008,7,21,12,40,"19",NA,"Miller",NA,NA
2008,7,21,12,40,"20",NA,"Miller",NA,NA
2008,7,23,12,40,"0",11.97,"Miller",NA,NA
2008,7,23,12,40,"0.5",12.25,"Miller",NA,NA
2008,7,23,12,40,"1",12.25,"Miller",NA,NA
2008,7,23,12,40,"1.5",13.27,"Miller",NA,NA
2008,7,23,12,40,"2",11.27,"Miller",NA,NA
2008,7,23,12,40,"3",10.85,"Miller",NA,NA
2008,7,23,12,40,"4",10.52,"Miller",NA,NA
2008,7,23,12,40,"5",9.8,"Miller",NA,NA
2008,7,23,12,40,"6",8.2,"Miller",NA,NA
2008,7,23,12,40,"7",5.47,"Miller",NA,NA
2008,7,23,12,40,"8",5.15,"Miller",NA,NA
2008,7,23,12,40,"9",3.63,"Miller",NA,NA
2008,7,23,12,40,"10",2.35,"Miller",NA,NA
2008,7,23,12,40,"11",NA,"Miller",NA,NA
2008,7,23,12,40,"12",0.04,"Miller",NA,NA
2008,7,23,12,40,"13",NA,"Miller",NA,NA
2008,7,23,12,40,"14",0.03,"Miller",NA,NA
2008,7,23,12,40,"15",NA,"Miller",NA,NA
2008,7,23,12,40,"16",0.04,"Miller",NA,NA
2008,7,23,12,40,"17",NA,"Miller",NA,NA
2008,7,23,12,40,"18",0.04,"Miller",NA,NA
2008,7,23,12,40,"19",NA,"Miller",NA,NA
2008,7,23,12,40,"20",0.05,"Miller",NA,NA
2008,7,30,12,10,"0",12.3,"Miller",NA,NA
2008,7,30,12,10,"0.5",11.94,"Miller",NA,NA
2008,7,30,12,10,"1",11.98,"Miller",NA,NA
2008,7,30,12,10,"1.5",11.79,"Miller",NA,NA
2008,7,30,12,10,"2",10.89,"Miller",NA,NA
2008,7,30,12,10,"3",9.58,"Miller",NA,NA
2008,7,30,12,10,"4",8.99,"Miller",NA,NA
2008,7,30,12,10,"5",8.7,"Miller",NA,NA
2008,7,30,12,10,"6",8.5,"Miller",NA,NA
2008,7,30,12,10,"7",8.43,"Miller",NA,NA
2008,7,30,12,10,"8",3.88,"Miller",NA,NA
2008,7,30,12,10,"9",0.73,"Miller",NA,NA
2008,7,30,12,10,"10",0.03,"Miller",NA,NA
2008,7,30,12,10,"11",NA,"Miller",NA,NA
2008,7,30,12,10,"12",0.03,"Miller",NA,NA
2008,7,30,12,10,"13",NA,"Miller",NA,NA
2008,7,30,12,10,"14",0.03,"Miller",NA,NA
2008,7,30,12,10,"15",NA,"Miller",NA,NA
2008,7,30,12,10,"16",0.03,"Miller",NA,NA
2008,7,30,12,10,"17",NA,"Miller",NA,NA
2008,7,30,12,10,"18",0.03,"Miller",NA,NA
2008,7,30,12,10,"19",NA,"Miller",NA,NA
2008,7,30,12,10,"20",0.04,"Miller",NA,NA
2008,8,5,12,4,"0",10.41,"Miller",NA,NA
2008,8,5,12,4,"0.5",10.39,"Miller",NA,NA
2008,8,5,12,4,"1",10.32,"Miller",NA,NA
2008,8,5,12,4,"1.5",10.2,"Miller",NA,NA
2008,8,5,12,4,"2",10.19,"Miller",NA,NA
2008,8,5,12,4,"3",10.04,"Miller",NA,NA
2008,8,5,12,4,"4",9.59,"Miller",NA,NA
2008,8,5,12,4,"5",8.82,"Miller",NA,NA
2008,8,5,12,4,"6",8.32,"Miller",NA,NA
2008,8,5,12,4,"7",7.89,"Miller",NA,NA
2008,8,5,12,4,"8",6.46,"Miller",NA,NA
2008,8,5,12,4,"9",0.1,"Miller",NA,NA
2008,8,5,12,4,"10",0,"Miller",NA,NA
2008,8,5,12,4,"11",NA,"Miller",NA,NA
2008,8,5,12,4,"12",0,"Miller",NA,NA
2008,8,5,12,4,"13",NA,"Miller",NA,NA
2008,8,5,12,4,"14",0,"Miller",NA,NA
2008,8,5,12,4,"15",NA,"Miller",NA,NA
2008,8,5,12,4,"16",0,"Miller",NA,NA
2008,8,5,12,4,"17",NA,"Miller",NA,NA
2008,8,5,12,4,"18",0,"Miller",NA,NA
2008,8,5,12,4,"19",NA,"Miller",NA,NA
2008,8,5,12,4,"20",0,"Miller",NA,NA
2008,8,13,12,30,"0",10.28,"Miller",NA,NA
2008,8,13,12,30,"0.5",10.64,"Miller",NA,NA
2008,8,13,12,30,"1",10.44,"Miller",NA,NA
2008,8,13,12,30,"1.5",10.57,"Miller",NA,NA
2008,8,13,12,30,"2",10.52,"Miller",NA,NA
2008,8,13,12,30,"3",10.3,"Miller",NA,NA
2008,8,13,12,30,"4",10.08,"Miller",NA,NA
2008,8,13,12,30,"5",9.88,"Miller",NA,NA
2008,8,13,12,30,"6",9.7,"Miller",NA,NA
2008,8,13,12,30,"7",9.39,"Miller",NA,NA
2008,8,13,12,30,"8",8.7,"Miller",NA,NA
2008,8,13,12,30,"9",6.2,"Miller",NA,NA
2008,8,13,12,30,"10",0.06,"Miller",NA,NA
2008,8,13,12,30,"11",NA,"Miller",NA,NA
2008,8,13,12,30,"12",0,"Miller",NA,NA
2008,8,13,12,30,"13",NA,"Miller",NA,NA
2008,8,13,12,30,"14",0,"Miller",NA,NA
2008,8,13,12,30,"15",NA,"Miller",NA,NA
2008,8,13,12,30,"16",0,"Miller",NA,NA
2008,8,13,12,30,"17",NA,"Miller",NA,NA
2008,8,13,12,30,"18",0,"Miller",NA,NA
2008,8,13,12,30,"19",NA,"Miller",NA,NA
2008,8,13,12,30,"20",0,"Miller",NA,NA
2008,8,20,11,45,"0",10.73,"Miller",NA,NA
2008,8,20,11,45,"0.5",11.44,"Miller",NA,NA
2008,8,20,11,45,"1",11.72,"Miller",NA,NA
2008,8,20,11,45,"1.5",11.57,"Miller",NA,NA
2008,8,20,11,45,"2",11.56,"Miller",NA,NA
2008,8,20,11,45,"3",11.04,"Miller",NA,NA
2008,8,20,11,45,"4",10.05,"Miller",NA,NA
2008,8,20,11,45,"5",9.82,"Miller",NA,NA
2008,8,20,11,45,"6",9.56,"Miller",NA,NA
2008,8,20,11,45,"7",9.42,"Miller",NA,NA
2008,8,20,11,45,"8",6.23,"Miller",NA,NA
2008,8,20,11,45,"9",3.19,"Miller",NA,NA
2008,8,20,11,45,"10",0.81,"Miller",NA,NA
2008,8,20,11,45,"11",NA,"Miller",NA,NA
2008,8,20,11,45,"12",0,"Miller",NA,NA
2008,8,20,11,45,"13",NA,"Miller",NA,NA
2008,8,20,11,45,"14",0,"Miller",NA,NA
2008,8,20,11,45,"15",NA,"Miller",NA,NA
2008,8,20,11,45,"16",0,"Miller",NA,NA
2008,8,20,11,45,"17",NA,"Miller",NA,NA
2008,8,20,11,45,"18",0,"Miller",NA,NA
2008,8,20,11,45,"19",NA,"Miller",NA,NA
2008,8,20,11,45,"20",0.02,"Miller",NA,NA
2008,8,27,11,36,"0",9.27,"Miller",NA,NA
2008,8,27,11,36,"0.5",9.42,"Miller",NA,NA
2008,8,27,11,36,"1",9.29,"Miller",NA,NA
2008,8,27,11,36,"1.5",9.55,"Miller",NA,NA
2008,8,27,11,36,"2",9.56,"Miller",NA,NA
2008,8,27,11,36,"3",9.27,"Miller",NA,NA
2008,8,27,11,36,"4",8.91,"Miller",NA,NA
2008,8,27,11,36,"5",8.67,"Miller",NA,NA
2008,8,27,11,36,"6",8.41,"Miller",NA,NA
2008,8,27,11,36,"7",8.38,"Miller",NA,NA
2008,8,27,11,36,"8",8.25,"Miller",NA,NA
2008,8,27,11,36,"9",8.2,"Miller",NA,NA
2008,8,27,11,36,"10",3.47,"Miller",NA,NA
2008,8,27,11,36,"11",NA,"Miller",NA,NA
2008,8,27,11,36,"12",0,"Miller",NA,NA
2008,8,27,11,36,"13",NA,"Miller",NA,NA
2008,8,27,11,36,"14",0,"Miller",NA,NA
2008,8,27,11,36,"15",NA,"Miller",NA,NA
2008,8,27,11,36,"16",0.02,"Miller",NA,NA
2008,8,27,11,36,"17",NA,"Miller",NA,NA
2008,8,27,11,36,"18",0.02,"Miller",NA,NA
2008,8,27,11,36,"19",NA,"Miller",NA,NA
2008,8,27,11,36,"20",0,"Miller",NA,NA
2008,9,5,12,0,"0",8.25,"Miller",NA,NA
2008,9,5,12,0,"0.5",8.27,"Miller",NA,NA
2008,9,5,12,0,"1",8.26,"Miller",NA,NA
2008,9,5,12,0,"1.5",8.25,"Miller",NA,NA
2008,9,5,12,0,"2",8.21,"Miller",NA,NA
2008,9,5,12,0,"3",8.13,"Miller",NA,NA
2008,9,5,12,0,"4",8.07,"Miller",NA,NA
2008,9,5,12,0,"5",7.82,"Miller",NA,NA
2008,9,5,12,0,"6",7.89,"Miller",NA,NA
2008,9,5,12,0,"7",7.72,"Miller",NA,NA
2008,9,5,12,0,"8",7.73,"Miller",NA,NA
2008,9,5,12,0,"9",7.77,"Miller",NA,NA
2008,9,5,12,0,"10",7.71,"Miller",NA,NA
2008,9,5,12,0,"11",NA,"Miller",NA,NA
2008,9,5,12,0,"12",0.04,"Miller",NA,NA
2008,9,5,12,0,"13",NA,"Miller",NA,NA
2008,9,5,12,0,"14",0,"Miller",NA,NA
2008,9,5,12,0,"15",NA,"Miller",NA,NA
2008,9,5,12,0,"16",0.01,"Miller",NA,NA
2008,9,5,12,0,"17",NA,"Miller",NA,NA
2008,9,5,12,0,"18",0.02,"Miller",NA,NA
2008,9,5,12,0,"19",NA,"Miller",NA,NA
2008,9,5,12,0,"20",0,"Miller",NA,NA
2008,9,12,12,0,"0",10.39,"Miller",NA,NA
2008,9,12,12,0,"0.5",10.29,"Miller",NA,NA
2008,9,12,12,0,"1",9.13,"Miller",NA,NA
2008,9,12,12,0,"1.5",8.86,"Miller",NA,NA
2008,9,12,12,0,"2",8.79,"Miller",NA,NA
2008,9,12,12,0,"3",8.61,"Miller",NA,NA
2008,9,12,12,0,"4",8.61,"Miller",NA,NA
2008,9,12,12,0,"5",8.53,"Miller",NA,NA
2008,9,12,12,0,"6",8.55,"Miller",NA,NA
2008,9,12,12,0,"7",8.48,"Miller",NA,NA
2008,9,12,12,0,"8",8.44,"Miller",NA,NA
2008,9,12,12,0,"9",8.41,"Miller",NA,NA
2008,9,12,12,0,"10",8.28,"Miller",NA,NA
2008,9,12,12,0,"11",NA,"Miller",NA,NA
2008,9,12,12,0,"12",0.06,"Miller",NA,NA
2008,9,12,12,0,"13",NA,"Miller",NA,NA
2008,9,12,12,0,"14",0,"Miller",NA,NA
2008,9,12,12,0,"15",NA,"Miller",NA,NA
2008,9,12,12,0,"16",0.02,"Miller",NA,NA
2008,9,12,12,0,"17",NA,"Miller",NA,NA
2008,9,12,12,0,"18",0.03,"Miller",NA,NA
2008,9,12,12,0,"19",NA,"Miller",NA,NA
2008,9,12,12,0,"20",0.1,"Miller",NA,NA
2008,9,13,8,15,"0",9.08,"Miller",NA,NA
2008,9,13,8,15,"0.5",9.06,"Miller",NA,NA
2008,9,13,8,15,"1",9.03,"Miller",NA,NA
2008,9,13,8,15,"1.5",9.01,"Miller",NA,NA
2008,9,13,8,15,"2",9.02,"Miller",NA,NA
2008,9,13,8,15,"3",NA,"Miller",NA,NA
2008,9,13,8,15,"4",8.97,"Miller",NA,NA
2008,9,13,8,15,"5",NA,"Miller",NA,NA
2008,9,13,8,15,"6",8.88,"Miller",NA,NA
2008,9,13,8,15,"7",NA,"Miller",NA,NA
2008,9,13,8,15,"8",8.67,"Miller",NA,NA
2008,9,13,8,15,"9",NA,"Miller",NA,NA
2008,9,13,8,15,"10",7.94,"Miller",NA,NA
2008,9,13,8,15,"11",NA,"Miller",NA,NA
2008,9,13,8,15,"12",4.5,"Miller",NA,NA
2008,9,13,8,15,"13",NA,"Miller",NA,NA
2008,9,13,8,15,"14",0.09,"Miller",NA,NA
2008,9,13,8,15,"15",NA,"Miller",NA,NA
2008,9,13,8,15,"16",0.1,"Miller",NA,NA
2008,9,13,8,15,"17",NA,"Miller",NA,NA
2008,9,13,8,15,"18",0.12,"Miller",NA,NA
2008,9,13,8,15,"19",NA,"Miller",NA,NA
2008,9,13,8,15,"20",0.16,"Miller",NA,NA
2008,9,15,11,15,"0",8.33,"Miller",NA,NA
2008,9,15,11,15,"0.5",8.3,"Miller",NA,NA
2008,9,15,11,15,"1",8.3,"Miller",NA,NA
2008,9,15,11,15,"1.5",8.31,"Miller",NA,NA
2008,9,15,11,15,"2",8.29,"Miller",NA,NA
2008,9,15,11,15,"3",8.21,"Miller",NA,NA
2008,9,15,11,15,"4",8.18,"Miller",NA,NA
2008,9,15,11,15,"5",8.05,"Miller",NA,NA
2008,9,15,11,15,"6",8.04,"Miller",NA,NA
2008,9,15,11,15,"7",8.04,"Miller",NA,NA
2008,9,15,11,15,"8",8.06,"Miller",NA,NA
2008,9,15,11,15,"9",8.04,"Miller",NA,NA
2008,9,15,11,15,"10",7.92,"Miller",NA,NA
2008,9,15,11,15,"11",NA,"Miller",NA,NA
2008,9,15,11,15,"12",7.71,"Miller",NA,NA
2008,9,15,11,15,"13",NA,"Miller",NA,NA
2008,9,15,11,15,"14",0,"Miller",NA,NA
2008,9,15,11,15,"15",NA,"Miller",NA,NA
2008,9,15,11,15,"16",0,"Miller",NA,NA
2008,9,15,11,15,"17",NA,"Miller",NA,NA
2008,9,15,11,15,"18",0,"Miller",NA,NA
2008,9,15,11,15,"19",NA,"Miller",NA,NA
2008,9,15,11,15,"20",0.01,"Miller",NA,NA
2008,9,17,14,0,"0",10.01,"Miller",NA,NA
2008,9,17,14,0,"0.5",9.94,"Miller",NA,NA
2008,9,17,14,0,"1",9.97,"Miller",NA,NA
2008,9,17,14,0,"1.5",10.15,"Miller",NA,NA
2008,9,17,14,0,"2",10.24,"Miller",NA,NA
2008,9,17,14,0,"3",9.9,"Miller",NA,NA
2008,9,17,14,0,"4",9.47,"Miller",NA,NA
2008,9,17,14,0,"5",9.06,"Miller",NA,NA
2008,9,17,14,0,"6",8.99,"Miller",NA,NA
2008,9,17,14,0,"7",8.64,"Miller",NA,NA
2008,9,17,14,0,"8",8.51,"Miller",NA,NA
2008,9,17,14,0,"9",8.46,"Miller",NA,NA
2008,9,17,14,0,"10",8.47,"Miller",NA,NA
2008,9,17,14,0,"11",NA,"Miller",NA,NA
2008,9,17,14,0,"12",8.33,"Miller",NA,NA
2008,9,17,14,0,"13",NA,"Miller",NA,NA
2008,9,17,14,0,"14",0.01,"Miller",NA,NA
2008,9,17,14,0,"15",NA,"Miller",NA,NA
2008,9,17,14,0,"16",0.03,"Miller",NA,NA
2008,9,17,14,0,"17",NA,"Miller",NA,NA
2008,9,17,14,0,"18",0.06,"Miller",NA,NA
2008,9,17,14,0,"19",NA,"Miller",NA,NA
2008,9,17,14,0,"20",0.13,"Miller",NA,NA
2008,9,25,10,10,"0",11.9,"Miller",NA,NA
2008,9,25,10,10,"0.5",11.85,"Miller",NA,NA
2008,9,25,10,10,"1",11.86,"Miller",NA,NA
2008,9,25,10,10,"1.5",11.8,"Miller",NA,NA
2008,9,25,10,10,"2",11.72,"Miller",NA,NA
2008,9,25,10,10,"3",11.35,"Miller",NA,NA
2008,9,25,10,10,"4",11.15,"Miller",NA,NA
2008,9,25,10,10,"5",11.01,"Miller",NA,NA
2008,9,25,10,10,"6",10.87,"Miller",NA,NA
2008,9,25,10,10,"7",10.02,"Miller",NA,NA
2008,9,25,10,10,"8",9.64,"Miller",NA,NA
2008,9,25,10,10,"9",9.43,"Miller",NA,NA
2008,9,25,10,10,"10",8.65,"Miller",NA,NA
2008,9,25,10,10,"11",NA,"Miller",NA,NA
2008,9,25,10,10,"12",5.49,"Miller",NA,NA
2008,9,25,10,10,"13",NA,"Miller",NA,NA
2008,9,25,10,10,"14",0,"Miller",NA,NA
2008,9,25,10,10,"15",NA,"Miller",NA,NA
2008,9,25,10,10,"16",0,"Miller",NA,NA
2008,9,25,10,10,"17",NA,"Miller",NA,NA
2008,9,25,10,10,"18",0,"Miller",NA,NA
2008,9,25,10,10,"19",NA,"Miller",NA,NA
2008,9,25,10,10,"20",0,"Miller",NA,NA
2008,10,2,11,30,"0",9.12,"Miller",NA,NA
2008,10,2,11,30,"0.5",9.06,"Miller",NA,NA
2008,10,2,11,30,"1",9.08,"Miller",NA,NA
2008,10,2,11,30,"1.5",9.06,"Miller",NA,NA
2008,10,2,11,30,"2",9.11,"Miller",NA,NA
2008,10,2,11,30,"3",9.05,"Miller",NA,NA
2008,10,2,11,30,"4",9.04,"Miller",NA,NA
2008,10,2,11,30,"5",8.92,"Miller",NA,NA
2008,10,2,11,30,"6",8.94,"Miller",NA,NA
2008,10,2,11,30,"7",8.92,"Miller",NA,NA
2008,10,2,11,30,"8",8.97,"Miller",NA,NA
2008,10,2,11,30,"9",8.92,"Miller",NA,NA
2008,10,2,11,30,"10",8.88,"Miller",NA,NA
2008,10,2,11,30,"11",NA,"Miller",NA,NA
2008,10,2,11,30,"12",8.67,"Miller",NA,NA
2008,10,2,11,30,"13",NA,"Miller",NA,NA
2008,10,2,11,30,"14",8.56,"Miller",NA,NA
2008,10,2,11,30,"15",NA,"Miller",NA,NA
2008,10,2,11,30,"16",8.37,"Miller",NA,NA
2008,10,2,11,30,"17",NA,"Miller",NA,NA
2008,10,2,11,30,"18",0.31,"Miller",NA,NA
2008,10,2,11,30,"19",NA,"Miller",NA,NA
2008,10,2,11,30,"20",0.37,"Miller",NA,NA
2008,10,8,11,0,"0",7.8,"Miller",NA,NA
2008,10,8,11,0,"0.5",7.82,"Miller",NA,NA
2008,10,8,11,0,"1",7.82,"Miller",NA,NA
2008,10,8,11,0,"1.5",7.82,"Miller",NA,NA
2008,10,8,11,0,"2",7.82,"Miller",NA,NA
2008,10,8,11,0,"3",7.73,"Miller",NA,NA
2008,10,8,11,0,"4",7.68,"Miller",NA,NA
2008,10,8,11,0,"5",7.67,"Miller",NA,NA
2008,10,8,11,0,"6",7.66,"Miller",NA,NA
2008,10,8,11,0,"7",7.6,"Miller",NA,NA
2008,10,8,11,0,"8",7.56,"Miller",NA,NA
2008,10,8,11,0,"9",7.55,"Miller",NA,NA
2008,10,8,11,0,"10",7.66,"Miller",NA,NA
2008,10,8,11,0,"11",NA,"Miller",NA,NA
2008,10,8,11,0,"12",7.62,"Miller",NA,NA
2008,10,8,11,0,"13",NA,"Miller",NA,NA
2008,10,8,11,0,"14",7.41,"Miller",NA,NA
2008,10,8,11,0,"15",NA,"Miller",NA,NA
2008,10,8,11,0,"16",7.14,"Miller",NA,NA
2008,10,8,11,0,"17",NA,"Miller",NA,NA
2008,10,8,11,0,"18",5.72,"Miller",NA,NA
2008,10,8,11,0,"19",NA,"Miller",NA,NA
2008,10,8,11,0,"20",0.36,"Miller",NA,NA
2008,10,17,10,55,"0",9.34,"Miller",NA,NA
2008,10,17,10,55,"0.5",8.77,"Miller",NA,NA
2008,10,17,10,55,"1",8.75,"Miller",NA,NA
2008,10,17,10,55,"1.5",8.68,"Miller",NA,NA
2008,10,17,10,55,"2",8.68,"Miller",NA,NA
2008,10,17,10,55,"3",8.7,"Miller",NA,NA
2008,10,17,10,55,"4",8.69,"Miller",NA,NA
2008,10,17,10,55,"5",8.7,"Miller",NA,NA
2008,10,17,10,55,"6",8.69,"Miller",NA,NA
2008,10,17,10,55,"7",8.74,"Miller",NA,NA
2008,10,17,10,55,"8",8.68,"Miller",NA,NA
2008,10,17,10,55,"9",8.69,"Miller",NA,NA
2008,10,17,10,55,"10",8.72,"Miller",NA,NA
2008,10,17,10,55,"11",NA,"Miller",NA,NA
2008,10,17,10,55,"12",8.66,"Miller",NA,NA
2008,10,17,10,55,"13",NA,"Miller",NA,NA
2008,10,17,10,55,"14",8.55,"Miller",NA,NA
2008,10,17,10,55,"15",NA,"Miller",NA,NA
2008,10,17,10,55,"16",8.43,"Miller",NA,NA
2008,10,17,10,55,"17",NA,"Miller",NA,NA
2008,10,17,10,55,"18",0.06,"Miller",NA,NA
2008,10,17,10,55,"19",NA,"Miller",NA,NA
2008,10,17,10,55,"20",0.06,"Miller",NA,NA
2008,10,23,11,45,"0",6.28,"Miller",NA,NA
2008,10,23,11,45,"0.5",6.26,"Miller",NA,NA
2008,10,23,11,45,"1",6.23,"Miller",NA,NA
2008,10,23,11,45,"1.5",6.22,"Miller",NA,NA
2008,10,23,11,45,"2",6.23,"Miller",NA,NA
2008,10,23,11,45,"3",6.21,"Miller",NA,NA
2008,10,23,11,45,"4",6.21,"Miller",NA,NA
2008,10,23,11,45,"5",6.21,"Miller",NA,NA
2008,10,23,11,45,"6",6.19,"Miller",NA,NA
2008,10,23,11,45,"7",6.19,"Miller",NA,NA
2008,10,23,11,45,"8",6.16,"Miller",NA,NA
2008,10,23,11,45,"9",6.15,"Miller",NA,NA
2008,10,23,11,45,"10",6.15,"Miller",NA,NA
2008,10,23,11,45,"11",NA,"Miller",NA,NA
2008,10,23,11,45,"12",6.14,"Miller",NA,NA
2008,10,23,11,45,"13",NA,"Miller",NA,NA
2008,10,23,11,45,"14",6.13,"Miller",NA,NA
2008,10,23,11,45,"15",NA,"Miller",NA,NA
2008,10,23,11,45,"16",6.23,"Miller",NA,NA
2008,10,23,11,45,"17",NA,"Miller",NA,NA
2008,10,23,11,45,"18",6.23,"Miller",NA,NA
2008,10,23,11,45,"19",NA,"Miller",NA,NA
2008,10,23,11,45,"20",6.15,"Miller",NA,NA
2009,4,18,0,0,"0",13.52,"Beversdorf",NA,NA
2009,4,18,0,0,"0.5",14.07,"Beversdorf",NA,NA
2009,4,18,0,0,"1",15.03,"Beversdorf",NA,NA
2009,4,18,0,0,"1.5",15.57,"Beversdorf",NA,NA
2009,4,18,0,0,"2",15.85,"Beversdorf",NA,NA
2009,4,18,0,0,"3",15.73,"Beversdorf",NA,NA
2009,4,18,0,0,"4",14.98,"Beversdorf",NA,NA
2009,4,18,0,0,"5",14.6,"Beversdorf",NA,NA
2009,4,18,0,0,"6",14.17,"Beversdorf",NA,NA
2009,4,18,0,0,"7",13.57,"Beversdorf",NA,NA
2009,4,18,0,0,"8",13.33,"Beversdorf",NA,NA
2009,4,18,0,0,"9",13.32,"Beversdorf",NA,NA
2009,4,18,0,0,"10",13.3,"Beversdorf",NA,NA
2009,4,18,0,0,"11",13.26,"Beversdorf",NA,NA
2009,4,18,0,0,"12",13.22,"Beversdorf",NA,NA
2009,4,18,0,0,"13",13.26,"Beversdorf",NA,NA
2009,4,18,0,0,"14",13.29,"Beversdorf",NA,NA
2009,4,18,0,0,"15",13.26,"Beversdorf",NA,NA
2009,4,18,0,0,"16",13.22,"Beversdorf",NA,NA
2009,4,18,0,0,"17",13.22,"Beversdorf",NA,NA
2009,4,18,0,0,"18",13.21,"Beversdorf",NA,NA
2009,4,18,0,0,"19",13.17,"Beversdorf",NA,NA
2009,4,18,0,0,"20",13.13,"Beversdorf",NA,NA
2009,4,23,0,0,"0",15.63,"Beversdorf",NA,NA
2009,4,23,0,0,"0.5",15.58,"Beversdorf",NA,NA
2009,4,23,0,0,"1",15.42,"Beversdorf",NA,NA
2009,4,23,0,0,"1.5",15.38,"Beversdorf",NA,NA
2009,4,23,0,0,"2",15.33,"Beversdorf",NA,NA
2009,4,23,0,0,"3",15.11,"Beversdorf",NA,NA
2009,4,23,0,0,"4",15.08,"Beversdorf",NA,NA
2009,4,23,0,0,"5",14.96,"Beversdorf",NA,NA
2009,4,23,0,0,"6",14.98,"Beversdorf",NA,NA
2009,4,23,0,0,"7",14.78,"Beversdorf",NA,NA
2009,4,23,0,0,"8",14.73,"Beversdorf",NA,NA
2009,4,23,0,0,"9",14.76,"Beversdorf",NA,NA
2009,4,23,0,0,"10",14.7,"Beversdorf",NA,NA
2009,4,23,0,0,"11",14.76,"Beversdorf",NA,NA
2009,4,23,0,0,"12",14.68,"Beversdorf",NA,NA
2009,4,23,0,0,"13",14.65,"Beversdorf",NA,NA
