"sampledate","year4","month","day","reps","average","observer","ObsTime","Loc","Depth","AT","CD.CV","WD","WD.1","SN","ICE","SECC"
"1913-11-22",1913,11,22,1,1,"BJ","09:30:00",2,23,NA,"",0,"",NA,NA,4.5
"1913-11-23",1913,11,23,1,1,"BJ","09:40:00",1,18,NA,"0",NA,"SW",NA,NA,NA
"1913-11-24",1913,11,24,1,1,"BJ","14:15:00",2,23,NA,"",NA,"NW",NA,NA,4
"1913-11-25",1913,11,25,1,1,"BJ","14:30:00",1,18,NA,"",NA,"SW",NA,NA,NA
"1913-11-26",1913,11,26,1,1,"BJ","15:00:00",1,18,NA,"99",NA,"NE",NA,NA,NA
"1913-11-27",1913,11,27,1,1,"BJ","09:00:00",1,18,NA,"",NA,"NE",NA,NA,NA
"1913-11-28",1913,11,28,1,1,"BJ","14:30:00",1,18,NA,"99",NA,"NE",NA,NA,NA
"1913-11-29",1913,11,29,1,1,"BJ","14:30:00",2,23,NA,"99",0,"",NA,NA,NA
"1913-11-30",1913,11,30,1,1,"BJ","09:45:00",1,18,NA,"",NA,"NE",NA,NA,NA
"1913-12-01",1913,12,1,1,1,"BJ","12:30:00",2,23,NA,"",NA,"N",NA,NA,4.1
"1913-12-02",1913,12,2,1,1,"BJ","14:00:00",1,18,NA,"",0,"",NA,NA,4.5
"1913-12-03",1913,12,3,1,1,"BJ","15:30:00",2,23,NA,"",0,"",NA,NA,NA
"1913-12-04",1913,12,4,1,1,"BJ","14:30:00",2,23,NA,"",NA,"NW",NA,NA,NA
"1913-12-05",1913,12,5,1,1,"BJ","14:30:00",1,18,NA,"0",0,"",NA,NA,4
"1913-12-08",1913,12,8,1,1,"BJ","16:00:00",1,18,NA,"0",NA,"SW",NA,NA,NA
"1913-12-09",1913,12,9,1,1,"BJ","14:00:00",2,23,NA,"",NA,"SW",NA,NA,NA
"1913-12-10",1913,12,10,1,1,"BJ","15:45:00",1,18,NA,"",NA,"NW",NA,NA,NA
"1913-12-11",1913,12,11,1,1,"BJ",NA,2,23,NA,"0",NA,"S",NA,NA,NA
"1913-12-12",1913,12,12,1,1,"BJ","14:30:00",2,23,NA,"0",NA,"S",NA,NA,NA
"1913-12-13",1913,12,13,1,1,"BJ","09:30:00",2,23,NA,"0",NA,"SW",NA,NA,NA
"1913-12-14",1913,12,14,1,1,"BJ","16:00:00",1,18,NA,"0",NA,"N",NA,NA,NA
"1913-12-16",1913,12,16,1,1,"BJ",NA,2,23.5,NA,"0",NA,"SW",NA,NA,3.6
"1913-12-17",1913,12,17,1,1,"BJ",NA,2,23.5,NA,"0",NA,"SW",NA,NA,NA
"1913-12-18",1913,12,18,1,1,"BJ","11:00:00",1,18,NA,"0",0,"",NA,NA,NA
"1913-12-19",1913,12,19,1,1,"BJ","10:00:00",1,18,NA,"0",NA,"W",NA,NA,NA
"1913-12-20",1913,12,20,1,1,"BJ",NA,1,18,NA,"0",0,"",NA,NA,NA
"1913-12-21",1913,12,21,1,1,"BJ","15:00:00",1,18,NA,"0",NA,"N",NA,NA,NA
"1913-12-22",1913,12,22,1,1,"BJ","14:30:00",1,18,NA,"0",NA,"NE",NA,NA,NA
"1913-12-24",1913,12,24,1,1,"BJ","15:00:00",2,23.5,NA,"",NA,"NE",NA,NA,NA
"1913-12-26",1913,12,26,1,1,"BJ","16:30:00",1,18,NA,"0",0,"",NA,NA,NA
"1913-12-29",1913,12,29,1,1,"BJ","16:30:00",1,18,NA,"0",NA,"SW",NA,NA,NA
"1913-12-30",1913,12,30,1,1,"BJ","15:00:00",2,23.5,NA,"0",0,"",NA,NA,NA
"1914-01-10",1914,1,10,1,1,"BJ","15:00:00",1,16,NA,"",NA,"NW",NA,NA,NA
"1914-01-13",1914,1,13,1,1,"BJ","15:00:00",1,18,NA,"",NA,"SE",NA,7.6,NA
"1914-01-15",1914,1,15,1,1,"BJ","16:30:00",2,22.5,NA,"0",NA,"SW",NA,10,NA
"1914-01-19",1914,1,19,1,1,"BJ","16:00:00",2,22.5,NA,"",NA,"",NA,NA,NA
"1914-01-27",1914,1,27,1,1,"BJ","16:30:00",2,22,NA,"",NA,"",NA,15.2,NA
"1914-01-30",1914,1,30,1,1,"BJ","15:45:00",2,22,NA,"",NA,"",NA,15.2,NA
"1914-02-07",1914,2,7,1,1,"BJ","14:00:00",2,22,NA,"",NA,"",NA,29,NA
"1914-02-13",1914,2,13,1,1,"BJ","16:00:00",2,22,NA,"",NA,"",NA,38,NA
"1914-02-20",1914,2,20,1,1,"BJ","13:30:00",2,22,NA,"",NA,"",NA,40,NA
"1914-02-27",1914,2,27,1,1,"BJ","14:30:00",2,22,NA,"",NA,"",NA,40,NA
"1914-03-05",1914,3,5,1,1,"BJ","13:00:00",2,22,NA,"",NA,"",NA,43,NA
"1914-03-13",1914,3,13,1,1,"BJ","11:00:00",2,22.5,NA,"",NA,"",NA,41,NA
"1914-03-17",1914,3,17,1,1,"BJ","14:00:00",2,23,NA,"",NA,"",NA,30,NA
"1914-03-21",1914,3,21,1,1,"BJ","10:00:00",2,23,NA,"",NA,"",NA,30,NA
"1914-03-25",1914,3,25,1,1,"BJ","11:00:00",1,18,NA,"",NA,"",NA,27,NA
"1914-03-28",1914,3,28,1,1,"BJ","09:30:00",2,23,NA,"",NA,"",NA,23,NA
"1914-04-11",1914,4,11,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1914-04-19",1914,4,19,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1914-04-27",1914,4,27,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-05-04",1914,5,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.2
"1914-05-12",1914,5,12,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.6
"1914-05-20",1914,5,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1914-05-28",1914,5,28,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1914-06-04",1914,6,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.5
"1914-06-11",1914,6,11,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.2
"1914-06-19",1914,6,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-06-27",1914,6,27,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.8
"1914-07-04",1914,7,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1914-07-12",1914,7,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1914-07-20",1914,7,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-07-28",1914,7,28,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1914-08-04",1914,8,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-08-12",1914,8,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1914-08-20",1914,8,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.7
"1914-08-28",1914,8,28,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.6
"1914-09-04",1914,9,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.5
"1914-09-11",1914,9,11,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.6
"1914-09-19",1914,9,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1914-09-27",1914,9,27,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-10-04",1914,10,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1914-10-12",1914,10,12,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1914-10-17",1914,10,17,1,1,"BJ","15:00:00",2,24,NA,"",NA,"NW",NA,NA,2.2
"1914-10-18",1914,10,18,1,1,"BJ","14:30:00",2,24,NA,"0",NA,"SE",NA,NA,2.5
"1914-10-19",1914,10,19,1,1,"BJ","08:30:00",2,24,NA,"",NA,"SE",NA,NA,2.3
"1914-10-19",1914,10,19,2,1,"BJ","14:00:00",2,24,NA,"",NA,"SW",NA,NA,2.2
"1914-10-20",1914,10,20,1,1,"BJ","17:00:00",2,24,NA,"0",NA,"W",NA,NA,2.5
"1914-10-21",1914,10,21,1,1,"BJ","08:30:00",2,24,NA,"0",0,"",NA,NA,3
"1914-10-22",1914,10,22,1,1,"BJ","17:00:00",2,24,NA,"0",NA,"E",NA,NA,2.8
"1914-10-23",1914,10,23,1,1,"BJ","10:00:00",2,24,NA,"0",NA,"",NA,NA,3.8
"1914-10-25",1914,10,25,1,1,"BJ","12:00:00",2,24,NA,"0",NA,"SW",NA,NA,3.1
"1914-10-27",1914,10,27,1,1,"BJ","10:30:00",2,24,NA,"0",NA,"W",NA,NA,3.8
"1914-10-28",1914,10,28,1,1,"BJ","17:00:00",2,24,NA,"",NA,"NW",NA,NA,3.1
"1914-10-30",1914,10,30,1,1,"BJ","11:30:00",2,23,NA,"0",NA,"NW",NA,NA,3.6
"1914-10-31",1914,10,31,1,1,"BJ","08:30:00",2,23,NA,"0",NA,"SW",NA,NA,3.4
"1914-11-02",1914,11,2,1,1,"BJ","17:00:00",2,24,NA,"0",NA,"SE",NA,NA,NA
"1914-11-03",1914,11,3,1,1,"BJ","09:15:00",2,24,NA,"",NA,"W",NA,NA,3
"1914-11-04",1914,11,4,1,1,"BJ","17:00:00",2,24,NA,"",NA,"SW",NA,NA,NA
"1914-11-05",1914,11,5,1,1,"BJ","12:30:00",2,24,NA,"0",NA,"W",NA,NA,2.7
"1914-11-06",1914,11,6,1,1,"BJ","11:00:00",2,24,NA,"0",NA,"E",NA,NA,2.8
"1914-11-07",1914,11,7,1,1,"BJ","08:00:00",2,24,NA,"0",NA,"NW",NA,NA,2.6
"1914-11-08",1914,11,8,1,1,"BJ","15:00:00",2,24,NA,"0",NA,"NNW",NA,NA,2.9
"1914-11-09",1914,11,9,1,1,"BJ","17:00:00",2,24,NA,"0",NA,"S",NA,NA,NA
"1914-11-10",1914,11,10,1,1,"BJ","09:30:00",2,24,NA,"0",NA,"W",NA,NA,2.5
"1914-11-11",1914,11,11,1,1,"BJ","17:00:00",2,24,NA,"0",NA,"NW",NA,NA,NA
"1914-11-12",1914,11,12,1,1,"BJ","17:00:00",2,24,NA,"",NA,"SE",NA,NA,NA
"1914-11-14",1914,11,14,1,1,"BJ","10:00:00",2,24,NA,"",NA,"SE",NA,NA,2.5
"1914-11-17",1914,11,17,1,1,"BJ","15:30:00",1,18,NA,"",NA,"N",NA,NA,NA
"1914-11-18",1914,11,18,1,1,"BJ","10:45:00",2,23,NA,"",NA,"SW",NA,NA,2.5
"1914-11-24",1914,11,24,1,1,"BJ","09:30:00",2,23,NA,"",NA,"",NA,NA,3
"1914-11-25",1914,11,25,1,1,"BJ","09:15:00",2,23,NA,"",NA,"W",NA,NA,2.9
"1914-11-26",1914,11,26,1,1,"BJ","09:30:00",2,23,NA,"0",NA,"W",NA,NA,3.1
"1914-11-27",1914,11,27,1,1,"BJ","09:30:00",2,23,NA,"",NA,"NE",NA,NA,2.9
"1914-11-28",1914,11,28,1,1,"BJ","17:00:00",2,23,NA,"",NA,"E",NA,NA,NA
"1914-11-29",1914,11,29,1,1,"BJ","11:30:00",2,23,NA,"99",0,"",NA,NA,3.6
"1914-12-11",1914,12,11,1,1,"BJ","11:30:00",1,18,NA,"0",NA,"N",NA,NA,NA
"1914-12-18",1914,12,18,1,1,"BJ",NA,2,23.5,NA,"",NA,"",NA,9,4.6
"1914-12-24",1914,12,24,1,1,"BJ",NA,2,23.5,NA,"",NA,"",8,12,4
"1915-01-12",1915,1,12,1,1,"BJ","15:00:00",2,23.5,NA,"",NA,"",NA,30,3.6
"1915-01-27",1915,1,27,1,1,"BJ","11:00:00",2,23.5,NA,"",NA,"",NA,49,2.5
"1915-02-17",1915,2,17,1,1,"BJ","12:30:00",2,23.5,NA,"",NA,"",NA,45,6.8
"1915-02-22",1915,2,22,1,1,"BJ","14:30:00",2,23.5,NA,"",NA,"",NA,NA,NA
"1915-03-01",1915,3,1,1,1,"BJ","12:30:00",2,23.5,NA,"",NA,"",NA,20,5.5
"1915-03-08",1915,3,8,1,1,"BJ","14:00:00",2,23.5,NA,"",NA,"",NA,NA,NA
"1915-03-15",1915,3,15,1,1,"BJ","12:00:00",2,23.5,NA,"",NA,"",NA,18,NA
"1915-03-22",1915,3,22,1,1,"BJ","15:00:00",2,23.5,NA,"",NA,"",NA,17,3.1
"1915-04-03",1915,4,3,1,1,"BJ","09:00:00",2,23.5,NA,"",NA,"",NA,NA,3.3
"1915-04-11",1915,4,11,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1915-04-19",1915,4,19,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.7
"1915-04-27",1915,4,27,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1915-05-04",1915,5,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1915-05-12",1915,5,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1915-05-20",1915,5,20,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.4
"1915-05-28",1915,5,28,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1915-06-04",1915,6,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1915-06-11",1915,6,11,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1915-06-19",1915,6,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1915-06-27",1915,6,27,1,6,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1915-07-04",1915,7,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1915-07-12",1915,7,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.5
"1915-07-20",1915,7,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1915-07-28",1915,7,28,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1915-08-04",1915,8,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1915-08-12",1915,8,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.7
"1915-08-20",1915,8,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.5
"1915-08-28",1915,8,28,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1915-09-04",1915,9,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.9
"1915-09-11",1915,9,11,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1915-09-19",1915,9,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.6
"1915-09-27",1915,9,27,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.2
"1915-10-04",1915,10,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.2
"1915-10-12",1915,10,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.2
"1915-10-16",1915,10,16,1,1,"BJ","08:15:00",2,23,NA,"",NA,"E",NA,NA,2.5
"1915-10-17",1915,10,17,1,1,"BJ","07:30:00",2,23,NA,"",0,"",NA,NA,2.5
"1915-10-18",1915,10,18,1,1,"BJ","08:00:00",2,23,NA,"",NA,"SW",NA,NA,2.6
"1915-10-19",1915,10,19,1,1,"BJ","15:00:00",2,23,NA,"",NA,"SW",NA,NA,2.9
"1915-10-20",1915,10,20,1,1,"BJ","08:00:00",2,23,NA,"",NA,"NW",NA,NA,2.6
"1915-10-21",1915,10,21,1,1,"BJ","10:45:00",2,23,NA,"0",NA,"W",NA,NA,3.1
"1915-10-22",1915,10,22,1,1,"BJ","15:00:00",2,23,NA,"0",NA,"",NA,NA,2.9
"1915-10-24",1915,10,24,1,1,"BJ","08:00:00",2,23,NA,"0",NA,"SE",NA,NA,2.5
"1915-10-25",1915,10,25,1,1,"BJ","09:00:00",2,23,NA,"0",NA,"WNW",NA,NA,NA
"1915-10-26",1915,10,26,1,1,"BJ","16:30:00",2,23,NA,"",NA,"NW",NA,NA,2.6
"1915-10-27",1915,10,27,1,1,"BJ","08:00:00",2,23,NA,"0",NA,"SW",NA,NA,3
"1915-10-28",1915,10,28,1,1,"BJ","08:30:00",2,23,NA,"",0,"",NA,NA,2.5
"1915-10-30",1915,10,30,1,1,"BJ","11:00:00",2,23,NA,"0",NA,"S",NA,NA,2.5
"1915-10-31",1915,10,31,1,1,"BJ","08:00:00",2,23,NA,"0",NA,"SW",NA,NA,NA
"1915-11-01",1915,11,1,1,1,"BJ","08:00:00",2,23,NA,"",NA,"S",NA,NA,2.5
"1915-11-03",1915,11,3,1,1,"BJ","10:15:00",2,23,NA,"",NA,"S",NA,NA,2.3
"1915-11-04",1915,11,4,1,1,"BJ","08:30:00",2,23,NA,"",NA,"NW",NA,NA,2.2
"1915-11-05",1915,11,5,1,1,"BJ","09:00:00",2,23,NA,"",NA,"S",NA,NA,2.5
"1915-11-06",1915,11,6,1,1,"BJ","09:00:00",2,23,NA,"",NA,"E",NA,NA,2.7
"1915-11-07",1915,11,7,1,1,"BJ","08:00:00",2,23,NA,"",NA,"SE",NA,NA,2.7
"1915-11-09",1915,11,9,1,1,"BJ","17:00:00",2,23,NA,"",NA,"NE",NA,NA,2.5
"1915-11-10",1915,11,10,1,1,"BJ","09:00:00",2,23,NA,"99",NA,"",NA,NA,NA
"1915-11-12",1915,11,12,1,1,"BJ","16:15:00",2,23,NA,"0",NA,"W",NA,NA,2.2
"1915-11-13",1915,11,13,1,1,"BJ","09:00:00",2,23,NA,"0",NA,"",NA,NA,2.6
"1915-11-15",1915,11,15,1,1,"BJ","14:30:00",1,18,NA,"",NA,"W",NA,NA,2.5
"1915-11-16",1915,11,16,1,1,"BJ","09:00:00",2,23,NA,"",NA,"SE",NA,NA,NA
"1915-11-17",1915,11,17,1,1,"BJ","09:00:00",2,23,NA,"",NA,"SE",NA,NA,2.5
"1915-11-18",1915,11,18,1,1,"BJ","10:00:00",2,23,NA,"",NA,"SE",NA,NA,2.9
"1915-11-20",1915,11,20,1,1,"BJ","09:00:00",2,23,NA,"",NA,"",NA,NA,NA
"1915-11-22",1915,11,22,1,1,"BJ","08:30:00",2,23,NA,"",NA,"E",NA,NA,2.2
"1915-11-23",1915,11,23,1,1,"BJ","08:30:00",2,23,NA,"",NA,"W",NA,NA,3
"1915-11-24",1915,11,24,1,1,"BJ","08:45:00",2,23,NA,"",NA,"SE",NA,NA,2.5
"1915-11-25",1915,11,25,1,1,"BJ","08:25:00",2,23,NA,"",NA,"SE",NA,NA,2.6
"1915-11-26",1915,11,26,1,1,"BJ","15:00:00",2,23,NA,"",NA,"W",NA,NA,3
"1915-11-27",1915,11,27,1,1,"BJ","08:20:00",2,23,NA,"",NA,"S",NA,NA,2.8
"1915-11-30",1915,11,30,1,1,"BJ","09:00:00",2,23,NA,"",NA,"N",NA,NA,2.6
"1915-12-01",1915,12,1,1,1,"BJ","09:30:00",2,23,NA,"",NA,"W",NA,NA,2.8
"1915-12-02",1915,12,2,1,1,"BJ","11:35:00",2,23,NA,"",NA,"W",NA,NA,3
"1915-12-03",1915,12,3,1,1,"BJ","08:15:00",2,23,NA,"0",NA,"E",NA,NA,2.8
"1915-12-04",1915,12,4,1,1,"BJ","08:20:00",2,23,NA,"0",0,"",NA,NA,3.5
"1915-12-06",1915,12,6,1,1,"BJ","09:00:00",2,23,NA,"0",NA,"S",NA,NA,NA
"1915-12-07",1915,12,7,1,1,"BJ","09:30:00",1,18,NA,"",NA,"SW",NA,NA,3
"1915-12-09",1915,12,9,1,1,"BJ","14:30:00",2,23,NA,"0",0,"",NA,NA,3.8
"1915-12-10",1915,12,10,1,1,"BJ","08:45:00",2,23,NA,"0",NA,"NE",NA,NA,3.5
"1915-12-14",1915,12,14,1,1,"BJ","14:30:00",2,23,NA,"",NA,"E",NA,NA,3.2
"1915-12-18",1915,12,18,1,1,"BJ","10:00:00",NA,16,NA,"",NA,"W",NA,NA,NA
"1915-12-20",1915,12,20,1,1,"BJ","09:00:00",1,18,NA,"",NA,"W",NA,NA,3.3
"1915-12-30",1915,12,30,1,1,"BJ","10:00:00",2,23,NA,"",NA,"",NA,8.5,NA
"1915-12-30",1915,12,30,2,1,"BJ","11:00:00",1,18,NA,"",NA,"",NA,NA,NA
"1916-01-09",1916,1,9,1,1,"BJ","15:00:00",2,23.5,NA,"",NA,"S",NA,17,NA
"1916-01-09",1916,1,9,2,1,"BJ","15:30:00",1,18,NA,"",NA,"S",NA,NA,NA
"1916-01-12",1916,1,12,1,1,"BJ",NA,1,18,NA,"0",NA,"NW",NA,35,NA
"1916-01-18",1916,1,18,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1916-01-22",1916,1,22,1,1,"BJ",NA,2,24,NA,"0",NA,"NW",NA,29,NA
"1916-01-22",1916,1,22,2,1,"BJ",NA,1,18,NA,"0",NA,"NW",NA,26,NA
"1916-01-25",1916,1,25,1,1,"BJ","15:30:00",2,23,NA,"",0,"",NA,38,NA
"1916-01-25",1916,1,25,2,1,"BJ","15:00:00",1,18,NA,"",NA,"",NA,26,NA
"1916-01-29",1916,1,29,1,1,"BJ",NA,2,23,NA,"",NA,"",NA,NA,NA
"1916-01-29",1916,1,29,2,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1916-02-03",1916,2,3,1,1,"BJ",NA,2,23.5,NA,"0",NA,"NW",12,38,NA
"1916-02-12",1916,2,12,1,1,"BJ",NA,2,22,NA,"",NA,"",0,44,NA
"1916-02-19",1916,2,19,1,1,"BJ",NA,2,23,NA,"",NA,"",0,44,NA
"1916-02-19",1916,2,19,2,1,"BJ",NA,NA,21,NA,"",NA,"",NA,NA,NA
"1916-02-25",1916,2,25,1,1,"BJ",NA,2,21,NA,"",NA,"",0,43,NA
"1916-03-04",1916,3,4,1,1,"BJ",NA,1,18.5,NA,"",NA,"",NA,47,NA
"1916-03-10",1916,3,10,1,1,"BJ",NA,2,23.5,NA,"",NA,"",0,45,NA
"1916-03-16",1916,3,16,1,1,"BJ",NA,1,18,NA,"",NA,"",NA,NA,NA
"1916-03-17",1916,3,17,1,1,"BJ",NA,2,22.5,NA,"",NA,"",NA,42,3.1
"1916-03-18",1916,3,18,1,1,"BJ",NA,2,22,NA,"",NA,"",NA,NA,NA
"1916-03-18",1916,3,18,2,1,"BJ",NA,1,18.5,NA,"",NA,"",NA,NA,NA
"1916-03-25",1916,3,25,1,1,"BJ",NA,2,23.5,NA,"",NA,"",NA,40,NA
"1916-03-29",1916,3,29,1,1,"BJ",NA,1,18.5,NA,"",NA,"",NA,37,NA
"1916-04-01",1916,4,1,1,1,"BJ","15:30:00",1,18,NA,"0",NA,"N",NA,22,4.6
"1916-04-11",1916,4,11,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,NA
"1916-04-19",1916,4,19,1,3,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1
"1916-04-27",1916,4,27,1,4,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.2
"1916-05-04",1916,5,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1916-05-12",1916,5,12,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.7
"1916-05-20",1916,5,20,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1916-05-28",1916,5,28,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1916-06-04",1916,6,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1916-06-11",1916,6,11,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.5
"1916-06-19",1916,6,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1916-06-27",1916,6,27,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1916-07-04",1916,7,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2
"1916-07-12",1916,7,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.9
"1916-07-20",1916,7,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,1.8
"1916-07-28",1916,7,28,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.3
"1916-08-04",1916,8,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.5
"1916-08-12",1916,8,12,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.8
"1916-08-20",1916,8,20,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.4
"1916-08-28",1916,8,28,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3.4
"1916-09-04",1916,9,4,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.9
"1916-09-11",1916,9,11,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.9
"1916-09-19",1916,9,19,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1916-09-27",1916,9,27,1,7,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.1
"1916-10-04",1916,10,4,1,8,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,2.5
"1916-10-12",1916,10,12,1,5,"BJ",NA,NA,23,NA,"",NA,"",NA,NA,3
"1916-10-16",1916,10,16,1,1,"BJ","08:30:00",2,23.5,NA,"0",NA,"SW",NA,NA,3
"1916-10-17",1916,10,17,1,1,"BJ","16:30:00",2,23.5,NA,"0",NA,"SE",NA,NA,2.8
"1916-10-18",1916,10,18,1,1,"BJ","14:00:00",2,23.5,NA,"",NA,"SE",NA,NA,2.8
"1916-10-19",1916,10,19,1,1,"BJ","08:30:00",2,23.5,NA,"",NA,"NE",NA,NA,3.1
"1916-10-21",1916,10,21,1,1,"BJ","09:30:00",1,18,NA,"",NA,"NW",NA,NA,2
"1916-10-22",1916,10,22,1,1,"BJ","09:30:00",2,23.5,NA,"",NA,"N",NA,NA,2.8
"1916-10-23",1916,10,23,1,1,"BJ","09:00:00",2,23.5,NA,"",NA,"N",NA,NA,3
"1916-10-24",1916,10,24,1,1,"BJ","11:30:00",2,23.5,NA,"",NA,"NE",NA,NA,3.5
"1916-10-25",1916,10,25,1,1,"BJ","09:30:00",2,23.5,NA,"",NA,"SW",NA,NA,3.3
"1916-10-26",1916,10,26,1,1,"BJ","09:30:00",2,23.5,NA,"",NA,"SW",NA,NA,NA
"1916-10-27",1916,10,27,1,1,"BJ","08:30:00",2,23.5,NA,"0",NA,"W",NA,NA,3.3
"1916-10-28",1916,10,28,1,1,"BJ","08:15:00",2,23.5,NA,"0",NA,"S",NA,NA,3.5
"1916-10-29",1916,10,29,1,1,"BJ","15:30:00",2,23.5,NA,"",NA,"NW",NA,NA,3
"1916-10-30",1916,10,30,1,1,"BJ","12:45:00",1,19.5,NA,"0",NA,"SE",NA,NA,NA
"1916-10-31",1916,10,31,1,1,"BJ","09:00:00",1,20,NA,"",NA,"W",NA,NA,3.3
"1916-11-01",1916,11,1,1,1,"BJ","10:00:00",2,23.5,NA,"0",NA,"SW",NA,NA,3.8
"1916-11-02",1916,11,2,1,1,"BJ","08:30:00",2,23.5,NA,"0",NA,"W",NA,NA,3.5
"1916-11-03",1916,11,3,1,1,"BJ","08:30:00",2,23.5,NA,"",NA,"SE",NA,NA,3.3
